full_text,bigrams,trigrams
"['malam', 'timnas', 'indonesia', 'kalah', 'lawan', 'saudi', 'pagi', 'dapat', 'kabar', 'eks', 'latih', 'timnas', 'shin', 'taeyong', 'pecat', 'ulsan']","['malam timnas', 'timnas indonesia', 'indonesia kalah', 'kalah lawan', 'lawan saudi', 'saudi pagi', 'pagi dapat', 'dapat kabar', 'kabar eks', 'eks latih', 'latih timnas', 'timnas shin', 'shin taeyong', 'taeyong pecat', 'pecat ulsan']","['malam timnas indonesia', 'timnas indonesia kalah', 'indonesia kalah lawan', 'kalah lawan saudi', 'lawan saudi pagi', 'saudi pagi dapat', 'pagi dapat kabar', 'dapat kabar eks', 'kabar eks latih', 'eks latih timnas', 'latih timnas shin', 'timnas shin taeyong', 'shin taeyong pecat', 'taeyong pecat ulsan']"
"['patrick', 'kluivert', 'cetak', 'sejarah', 'bikin', 'timnas', 'indonesia', 'menang', 'atas', 'irak', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia']","['patrick kluivert', 'kluivert cetak', 'cetak sejarah', 'sejarah bikin', 'bikin timnas', 'timnas indonesia', 'indonesia menang', 'menang atas', 'atas irak', 'irak kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia']","['patrick kluivert cetak', 'kluivert cetak sejarah', 'cetak sejarah bikin', 'sejarah bikin timnas', 'bikin timnas indonesia', 'timnas indonesia menang', 'indonesia menang atas', 'menang atas irak', 'atas irak kualifikasi', 'irak kualifikasi piala', 'kualifikasi piala dunia', 'piala dunia zona', 'dunia zona asia']"
"['timnas', 'indonesia', 'takluk', 'arab', 'saudi', 'skor', 'lanjut', 'kualifikasi', 'piala', 'dunia', 'ronde', 'zona', 'asia', 'ubah', 'line', 'formasi', 'laku', 'tanding', 'main', 'marc', 'klok', 'beckham', 'putera', 'sejak', 'awal', 'laga', 'cadang', 'thom', 'haye']","['timnas indonesia', 'indonesia takluk', 'takluk arab', 'arab saudi', 'saudi skor', 'skor lanjut', 'lanjut kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia ronde', 'ronde zona', 'zona asia', 'asia ubah', 'ubah line', 'line formasi', 'formasi laku', 'laku tanding', 'tanding main', 'main marc', 'marc klok', 'klok beckham', 'beckham putera', 'putera sejak', 'sejak awal', 'awal laga', 'laga cadang', 'cadang thom', 'thom haye']","['timnas indonesia takluk', 'indonesia takluk arab', 'takluk arab saudi', 'arab saudi skor', 'saudi skor lanjut', 'skor lanjut kualifikasi', 'lanjut kualifikasi piala', 'kualifikasi piala dunia', 'piala dunia ronde', 'dunia ronde zona', 'ronde zona asia', 'zona asia ubah', 'asia ubah line', 'ubah line formasi', 'line formasi laku', 'formasi laku tanding', 'laku tanding main', 'tanding main marc', 'main marc klok', 'marc klok beckham', 'klok beckham putera', 'beckham putera sejak', 'putera sejak awal', 'sejak awal laga', 'awal laga cadang', 'laga cadang thom', 'cadang thom haye']"
"['rekor', 'buruk', 'timnas', 'indonesia', 'temu', 'arab', 'saudi', 'cuma', 'menang', 'sekali', 'temu', 'akhir']","['rekor buruk', 'buruk timnas', 'timnas indonesia', 'indonesia temu', 'temu arab', 'arab saudi', 'saudi cuma', 'cuma menang', 'menang sekali', 'sekali temu', 'temu akhir']","['rekor buruk timnas', 'buruk timnas indonesia', 'timnas indonesia temu', 'indonesia temu arab', 'temu arab saudi', 'arab saudi cuma', 'saudi cuma menang', 'cuma menang sekali', 'menang sekali temu', 'sekali temu akhir']"
"['latih', 'asal', 'jepang', 'marcos', 'sugiyama', 'tangan', 'tim', 'nasional', 'bola', 'voli', 'putri', 'indonesia', 'sea', 'games']","['latih asal', 'asal jepang', 'jepang marcos', 'marcos sugiyama', 'sugiyama tangan', 'tangan tim', 'tim nasional', 'nasional bola', 'bola voli', 'voli putri', 'putri indonesia', 'indonesia sea', 'sea games']","['latih asal jepang', 'asal jepang marcos', 'jepang marcos sugiyama', 'marcos sugiyama tangan', 'sugiyama tangan tim', 'tangan tim nasional', 'tim nasional bola', 'nasional bola voli', 'bola voli putri', 'voli putri indonesia', 'putri indonesia sea', 'indonesia sea games']"
"['kasih', 'kasus', 'waktu', 'ituvklok', 'jadi', 'warga', 'negara', 'indonesia', 'tahun', 'klaim', 'punya', 'turun', 'indonesia', 'kakenya', 'menunjukam', 'dokumen', 'fifa', 'tunggu', 'tahun', 'tinggal', 'indonesia', 'baru', 'bela', 'timnas']","['kasih kasus', 'kasus waktu', 'waktu ituvklok', 'ituvklok jadi', 'jadi warga', 'warga negara', 'negara indonesia', 'indonesia tahun', 'tahun klaim', 'klaim punya', 'punya turun', 'turun indonesia', 'indonesia kakenya', 'kakenya menunjukam', 'menunjukam dokumen', 'dokumen fifa', 'fifa tunggu', 'tunggu tahun', 'tahun tinggal', 'tinggal indonesia', 'indonesia baru', 'baru bela', 'bela timnas']","['kasih kasus waktu', 'kasus waktu ituvklok', 'waktu ituvklok jadi', 'ituvklok jadi warga', 'jadi warga negara', 'warga negara indonesia', 'negara indonesia tahun', 'indonesia tahun klaim', 'tahun klaim punya', 'klaim punya turun', 'punya turun indonesia', 'turun indonesia kakenya', 'indonesia kakenya menunjukam', 'kakenya menunjukam dokumen', 'menunjukam dokumen fifa', 'dokumen fifa tunggu', 'fifa tunggu tahun', 'tunggu tahun tinggal', 'tahun tinggal indonesia', 'tinggal indonesia baru', 'indonesia baru bela', 'baru bela timnas']"
"['muslim', 'arab', 'doa', 'timnasnya', 'masuk', 'akal', 'sama', 'muslim', 'lha', 'muslim', 'indonesia', 'doa', 'timnas', 'isi', 'non', 'muslim', 'kacau']","['muslim arab', 'arab doa', 'doa timnasnya', 'timnasnya masuk', 'masuk akal', 'akal sama', 'sama muslim', 'muslim lha', 'lha muslim', 'muslim indonesia', 'indonesia doa', 'doa timnas', 'timnas isi', 'isi non', 'non muslim', 'muslim kacau']","['muslim arab doa', 'arab doa timnasnya', 'doa timnasnya masuk', 'timnasnya masuk akal', 'masuk akal sama', 'akal sama muslim', 'sama muslim lha', 'muslim lha muslim', 'lha muslim indonesia', 'muslim indonesia doa', 'indonesia doa timnas', 'doa timnas isi', 'timnas isi non', 'isi non muslim', 'non muslim kacau']"
"['catat', 'jadwal', 'siar', 'langsung', 'timnas', 'indonesia', 'arab', 'saudi', 'putar', 'empat', 'kualifikasi', 'piala', 'dunia']","['catat jadwal', 'jadwal siar', 'siar langsung', 'langsung timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi putar', 'putar empat', 'empat kualifikasi', 'kualifikasi piala', 'piala dunia']","['catat jadwal siar', 'jadwal siar langsung', 'siar langsung timnas', 'langsung timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi', 'arab saudi putar', 'saudi putar empat', 'putar empat kualifikasi', 'empat kualifikasi piala', 'kualifikasi piala dunia']"
"['maarten', 'paes', 'bakar', 'semangat', 'suporter', 'timnas', 'indonesia']","['maarten paes', 'paes bakar', 'bakar semangat', 'semangat suporter', 'suporter timnas', 'timnas indonesia']","['maarten paes bakar', 'paes bakar semangat', 'bakar semangat suporter', 'semangat suporter timnas', 'suporter timnas indonesia']"
"['bukan', 'kalengkaleng', 'nilai', 'pasar', 'timnas', 'indonesia', 'tembus', 'miliar', 'senggol', 'irak', 'kejar', 'arab', 'saudi']","['bukan kalengkaleng', 'kalengkaleng nilai', 'nilai pasar', 'pasar timnas', 'timnas indonesia', 'indonesia tembus', 'tembus miliar', 'miliar senggol', 'senggol irak', 'irak kejar', 'kejar arab', 'arab saudi']","['bukan kalengkaleng nilai', 'kalengkaleng nilai pasar', 'nilai pasar timnas', 'pasar timnas indonesia', 'timnas indonesia tembus', 'indonesia tembus miliar', 'tembus miliar senggol', 'miliar senggol irak', 'senggol irak kejar', 'irak kejar arab', 'kejar arab saudi']"
"['bukan', 'wasit', 'ngerjain', 'indonesia', 'malah', 'kluivert', 'bikin', 'formasi', 'tidak', 'sesuai', 'kondisi', 'ganti', 'main', 'laku', 'kurang', 'tepat', 'maksimal', 'ole', 'pialadunia', 'timnas', 'kluivert', 'indonesia']","['bukan wasit', 'wasit ngerjain', 'ngerjain indonesia', 'indonesia malah', 'malah kluivert', 'kluivert bikin', 'bikin formasi', 'formasi tidak', 'tidak sesuai', 'sesuai kondisi', 'kondisi ganti', 'ganti main', 'main laku', 'laku kurang', 'kurang tepat', 'tepat maksimal', 'maksimal ole', 'ole pialadunia', 'pialadunia timnas', 'timnas kluivert', 'kluivert indonesia']","['bukan wasit ngerjain', 'wasit ngerjain indonesia', 'ngerjain indonesia malah', 'indonesia malah kluivert', 'malah kluivert bikin', 'kluivert bikin formasi', 'bikin formasi tidak', 'formasi tidak sesuai', 'tidak sesuai kondisi', 'sesuai kondisi ganti', 'kondisi ganti main', 'ganti main laku', 'main laku kurang', 'laku kurang tepat', 'kurang tepat maksimal', 'tepat maksimal ole', 'maksimal ole pialadunia', 'ole pialadunia timnas', 'pialadunia timnas kluivert', 'timnas kluivert indonesia']"
"['latih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'harap', 'calvin', 'verdonk', 'segera', 'pulih']","['latih timnas', 'timnas indonesia', 'indonesia patrick', 'patrick kluivert', 'kluivert harap', 'harap calvin', 'calvin verdonk', 'verdonk segera', 'segera pulih']","['latih timnas indonesia', 'timnas indonesia patrick', 'indonesia patrick kluivert', 'patrick kluivert harap', 'kluivert harap calvin', 'harap calvin verdonk', 'calvin verdonk segera', 'verdonk segera pulih']"
"['jadi', 'timnas', 'tuh', 'indonesia', 'apa', 'hindia', 'belanda']","['jadi timnas', 'timnas tuh', 'tuh indonesia', 'indonesia apa', 'apa hindia', 'hindia belanda']","['jadi timnas tuh', 'timnas tuh indonesia', 'tuh indonesia apa', 'indonesia apa hindia', 'apa hindia belanda']"
"['sty', 'sama', 'timnas', 'indo', 'otu', 'ibarat', 'benang', 'kasut', 'alon', 'rapihkan', 'frekwensinya', 'sudah', 'dapat', 'dengan', 'feeling', 'sty', 'jadi', 'paham', 'kan', 'ayo', 'beri', 'paham', 'erik', 'indonesia']","['sty sama', 'sama timnas', 'timnas indo', 'indo otu', 'otu ibarat', 'ibarat benang', 'benang kasut', 'kasut alon', 'alon rapihkan', 'rapihkan frekwensinya', 'frekwensinya sudah', 'sudah dapat', 'dapat dengan', 'dengan feeling', 'feeling sty', 'sty jadi', 'jadi paham', 'paham kan', 'kan ayo', 'ayo beri', 'beri paham', 'paham erik', 'erik indonesia']","['sty sama timnas', 'sama timnas indo', 'timnas indo otu', 'indo otu ibarat', 'otu ibarat benang', 'ibarat benang kasut', 'benang kasut alon', 'kasut alon rapihkan', 'alon rapihkan frekwensinya', 'rapihkan frekwensinya sudah', 'frekwensinya sudah dapat', 'sudah dapat dengan', 'dapat dengan feeling', 'dengan feeling sty', 'feeling sty jadi', 'sty jadi paham', 'jadi paham kan', 'paham kan ayo', 'kan ayo beri', 'ayo beri paham', 'beri paham erik', 'paham erik indonesia']"
"['skenario', 'timnas', 'indonesia', 'lolos', 'langsung', 'meski', 'kalah', 'arab', 'saudi', 'syarat', 'indonesia', 'menang', 'minimal', 'selisih', 'gol', 'atas', 'timnas', 'irak', 'laga', 'akhir', 'kemudian', 'arab', 'saudi', 'kalah', 'minimal', 'selisih', 'gol', 'irak', 'klok', 'zonauang', 'timnas', 'timnasindonesia']","['skenario timnas', 'timnas indonesia', 'indonesia lolos', 'lolos langsung', 'langsung meski', 'meski kalah', 'kalah arab', 'arab saudi', 'saudi syarat', 'syarat indonesia', 'indonesia menang', 'menang minimal', 'minimal selisih', 'selisih gol', 'gol atas', 'atas timnas', 'timnas irak', 'irak laga', 'laga akhir', 'akhir kemudian', 'kemudian arab', 'arab saudi', 'saudi kalah', 'kalah minimal', 'minimal selisih', 'selisih gol', 'gol irak', 'irak klok', 'klok zonauang', 'zonauang timnas', 'timnas timnasindonesia']","['skenario timnas indonesia', 'timnas indonesia lolos', 'indonesia lolos langsung', 'lolos langsung meski', 'langsung meski kalah', 'meski kalah arab', 'kalah arab saudi', 'arab saudi syarat', 'saudi syarat indonesia', 'syarat indonesia menang', 'indonesia menang minimal', 'menang minimal selisih', 'minimal selisih gol', 'selisih gol atas', 'gol atas timnas', 'atas timnas irak', 'timnas irak laga', 'irak laga akhir', 'laga akhir kemudian', 'akhir kemudian arab', 'kemudian arab saudi', 'arab saudi kalah', 'saudi kalah minimal', 'kalah minimal selisih', 'minimal selisih gol', 'selisih gol irak', 'gol irak klok', 'irak klok zonauang', 'klok zonauang timnas', 'zonauang timnas timnasindonesia']"
"['marselino', 'ferdinan', 'tidak', 'main', 'intip', 'ganti', 'potensial', 'jelang', 'laga', 'timnas', 'indonesia', 'arab', 'saudi']","['marselino ferdinan', 'ferdinan tidak', 'tidak main', 'main intip', 'intip ganti', 'ganti potensial', 'potensial jelang', 'jelang laga', 'laga timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi']","['marselino ferdinan tidak', 'ferdinan tidak main', 'tidak main intip', 'main intip ganti', 'intip ganti potensial', 'ganti potensial jelang', 'potensial jelang laga', 'jelang laga timnas', 'laga timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi']"
"['kalau', 'penting', 'taktik', 'taktik', 'tidak', 'sesuai', 'kurikulum', 'usia', 'muda', 'indonesia', 'ngapain', 'main', 'lokal', 'kasih', 'harap', 'main', 'timnas', 'kalau', 'peluang', 'tutup', 'butuh', 'taktik']","['kalau penting', 'penting taktik', 'taktik taktik', 'taktik tidak', 'tidak sesuai', 'sesuai kurikulum', 'kurikulum usia', 'usia muda', 'muda indonesia', 'indonesia ngapain', 'ngapain main', 'main lokal', 'lokal kasih', 'kasih harap', 'harap main', 'main timnas', 'timnas kalau', 'kalau peluang', 'peluang tutup', 'tutup butuh', 'butuh taktik']","['kalau penting taktik', 'penting taktik taktik', 'taktik taktik tidak', 'taktik tidak sesuai', 'tidak sesuai kurikulum', 'sesuai kurikulum usia', 'kurikulum usia muda', 'usia muda indonesia', 'muda indonesia ngapain', 'indonesia ngapain main', 'ngapain main lokal', 'main lokal kasih', 'lokal kasih harap', 'kasih harap main', 'harap main timnas', 'main timnas kalau', 'timnas kalau peluang', 'kalau peluang tutup', 'peluang tutup butuh', 'tutup butuh taktik']"
"['faktor', 'krusial', 'timnas', 'indonesia', 'lolos', 'piala', 'dunia', 'patrick', 'kluivert', 'siap', 'ukir', 'sejarah', 'indah']","['faktor krusial', 'krusial timnas', 'timnas indonesia', 'indonesia lolos', 'lolos piala', 'piala dunia', 'dunia patrick', 'patrick kluivert', 'kluivert siap', 'siap ukir', 'ukir sejarah', 'sejarah indah']","['faktor krusial timnas', 'krusial timnas indonesia', 'timnas indonesia lolos', 'indonesia lolos piala', 'lolos piala dunia', 'piala dunia patrick', 'dunia patrick kluivert', 'patrick kluivert siap', 'kluivert siap ukir', 'siap ukir sejarah', 'ukir sejarah indah']"
"['optimisme', 'tinggi', 'latih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'bikin', 'suporter', 'arab', 'saudi', 'ngamuk', 'kandang', 'sendiri']","['optimisme tinggi', 'tinggi latih', 'latih timnas', 'timnas indonesia', 'indonesia patrick', 'patrick kluivert', 'kluivert bikin', 'bikin suporter', 'suporter arab', 'arab saudi', 'saudi ngamuk', 'ngamuk kandang', 'kandang sendiri']","['optimisme tinggi latih', 'tinggi latih timnas', 'latih timnas indonesia', 'timnas indonesia patrick', 'indonesia patrick kluivert', 'patrick kluivert bikin', 'kluivert bikin suporter', 'bikin suporter arab', 'suporter arab saudi', 'arab saudi ngamuk', 'saudi ngamuk kandang', 'ngamuk kandang sendiri']"
"['timnas', 'indonesia', 'india', 'indra', 'sjafri', 'bukan', 'gambar', 'sea', 'games']","['timnas indonesia', 'indonesia india', 'india indra', 'indra sjafri', 'sjafri bukan', 'bukan gambar', 'gambar sea', 'sea games']","['timnas indonesia india', 'indonesia india indra', 'india indra sjafri', 'indra sjafri bukan', 'sjafri bukan gambar', 'bukan gambar sea', 'gambar sea games']"
"['optimisme', 'tinggi', 'nil', 'maizar', 'timnas', 'indonesia', 'punya', 'segala', 'tuju', 'piala', 'dunia']","['optimisme tinggi', 'tinggi nil', 'nil maizar', 'maizar timnas', 'timnas indonesia', 'indonesia punya', 'punya segala', 'segala tuju', 'tuju piala', 'piala dunia']","['optimisme tinggi nil', 'tinggi nil maizar', 'nil maizar timnas', 'maizar timnas indonesia', 'timnas indonesia punya', 'indonesia punya segala', 'punya segala tuju', 'segala tuju piala', 'tuju piala dunia']"
"['saya', 'lihat', 'kondisi', 'sekarang', 'ganti', 'emang', 'untung', 'pesepakbola', 'muda', 'indonesia', 'tidak', 'pernah', 'latih', 'sty', 'ekosistem', 'sepakbola', 'usia', 'muda', 'indonesia', 'peluang', 'mai', 'masuk', 'timnas', 'buka']","['saya lihat', 'lihat kondisi', 'kondisi sekarang', 'sekarang ganti', 'ganti emang', 'emang untung', 'untung pesepakbola', 'pesepakbola muda', 'muda indonesia', 'indonesia tidak', 'tidak pernah', 'pernah latih', 'latih sty', 'sty ekosistem', 'ekosistem sepakbola', 'sepakbola usia', 'usia muda', 'muda indonesia', 'indonesia peluang', 'peluang mai', 'mai masuk', 'masuk timnas', 'timnas buka']","['saya lihat kondisi', 'lihat kondisi sekarang', 'kondisi sekarang ganti', 'sekarang ganti emang', 'ganti emang untung', 'emang untung pesepakbola', 'untung pesepakbola muda', 'pesepakbola muda indonesia', 'muda indonesia tidak', 'indonesia tidak pernah', 'tidak pernah latih', 'pernah latih sty', 'latih sty ekosistem', 'sty ekosistem sepakbola', 'ekosistem sepakbola usia', 'sepakbola usia muda', 'usia muda indonesia', 'muda indonesia peluang', 'indonesia peluang mai', 'peluang mai masuk', 'mai masuk timnas', 'masuk timnas buka']"
"['indonesia', 'puas', 'skor', 'akhir', 'atas', 'arab', 'saudi', 'juang', 'kalian', 'luar', 'biasa', 'terus', 'semangat', 'garuda', 'kalian', 'keren', 'banget', 'beranicetakgol', 'timnas', 'timnasday', 'milklifesoccer', 'milklifesoccerchallenge', 'afc']","['indonesia puas', 'puas skor', 'skor akhir', 'akhir atas', 'atas arab', 'arab saudi', 'saudi juang', 'juang kalian', 'kalian luar', 'luar biasa', 'biasa terus', 'terus semangat', 'semangat garuda', 'garuda kalian', 'kalian keren', 'keren banget', 'banget beranicetakgol', 'beranicetakgol timnas', 'timnas timnasday', 'timnasday milklifesoccer', 'milklifesoccer milklifesoccerchallenge', 'milklifesoccerchallenge afc']","['indonesia puas skor', 'puas skor akhir', 'skor akhir atas', 'akhir atas arab', 'atas arab saudi', 'arab saudi juang', 'saudi juang kalian', 'juang kalian luar', 'kalian luar biasa', 'luar biasa terus', 'biasa terus semangat', 'terus semangat garuda', 'semangat garuda kalian', 'garuda kalian keren', 'kalian keren banget', 'keren banget beranicetakgol', 'banget beranicetakgol timnas', 'beranicetakgol timnas timnasday', 'timnas timnasday milklifesoccer', 'timnasday milklifesoccer milklifesoccerchallenge', 'milklifesoccer milklifesoccerchallenge afc']"
"['timnas', 'indonesia', 'gagal', 'curi', 'poin', 'jeddah', 'semangat', 'garuda', 'tetap', 'bara']","['timnas indonesia', 'indonesia gagal', 'gagal curi', 'curi poin', 'poin jeddah', 'jeddah semangat', 'semangat garuda', 'garuda tetap', 'tetap bara']","['timnas indonesia gagal', 'indonesia gagal curi', 'gagal curi poin', 'curi poin jeddah', 'poin jeddah semangat', 'jeddah semangat garuda', 'semangat garuda tetap', 'garuda tetap bara']"
"['balik', 'timnas', 'indonesia', 'coach']","['balik timnas', 'timnas indonesia', 'indonesia coach']","['balik timnas indonesia', 'timnas indonesia coach']"
"['publik', 'vietnam', 'nilai', 'pintu', 'gerbang', 'tuju', 'piala', 'dunia', 'makin', 'tutup', 'timnas', 'indonesia', 'usai', 'kalah', 'arab', 'saudi']","['publik vietnam', 'vietnam nilai', 'nilai pintu', 'pintu gerbang', 'gerbang tuju', 'tuju piala', 'piala dunia', 'dunia makin', 'makin tutup', 'tutup timnas', 'timnas indonesia', 'indonesia usai', 'usai kalah', 'kalah arab', 'arab saudi']","['publik vietnam nilai', 'vietnam nilai pintu', 'nilai pintu gerbang', 'pintu gerbang tuju', 'gerbang tuju piala', 'tuju piala dunia', 'piala dunia makin', 'dunia makin tutup', 'makin tutup timnas', 'tutup timnas indonesia', 'timnas indonesia usai', 'indonesia usai kalah', 'usai kalah arab', 'kalah arab saudi']"
