full_text,bigrams
"['wakil', 'keluarga', 'marc', 'klok', 'ada', 'amsterdam', 'mohon', 'maaf', 'atas', 'forma', 'beliau', 'tanding', 'lawan', 'arab', 'malam', 'tadi', 'moga', 'sempat', 'timnas', 'indonesia', 'laga', 'piala', 'dunia', 'doa', 'tetap', 'doa', 'gus', 'miftah', 'hotel', 'hadap', 'kabah']","['wakil keluarga', 'keluarga marc', 'marc klok', 'klok ada', 'ada amsterdam', 'amsterdam mohon', 'mohon maaf', 'maaf atas', 'atas forma', 'forma beliau', 'beliau tanding', 'tanding lawan', 'lawan arab', 'arab malam', 'malam tadi', 'tadi moga', 'moga sempat', 'sempat timnas', 'timnas indonesia', 'indonesia laga', 'laga piala', 'piala dunia', 'dunia doa', 'doa tetap', 'tetap doa', 'doa gus', 'gus miftah', 'miftah hotel', 'hotel hadap', 'hadap kabah']"
"['kamu', 'apa', 'salah', 'timnas', 'indonesia', 'kalah', 'lawan', 'timnas', 'arab', 'saudi', 'malam']","['kamu apa', 'apa salah', 'salah timnas', 'timnas indonesia', 'indonesia kalah', 'kalah lawan', 'lawan timnas', 'timnas arab', 'arab saudi', 'saudi malam']"
"['bek', 'hri', 'high', 'royal', 'indonesia', 'sudah', 'tidak', 'alas', 'dirombakganti', 'walsh', 'ganti', 'dicks', 'jenner', 'dean', 'james', 'struick', 'ole', 'klop', 'yakin', 'piala', 'dunia', 'genggam', 'cuma', 'tolol', 'patrick', 'ngerubah', 'jadi', 'ancur', 'sesuai', 'ingin', 'pssi', 'goblok', 'anjing']","['bek hri', 'hri high', 'high royal', 'royal indonesia', 'indonesia sudah', 'sudah tidak', 'tidak alas', 'alas dirombakganti', 'dirombakganti walsh', 'walsh ganti', 'ganti dicks', 'dicks jenner', 'jenner dean', 'dean james', 'james struick', 'struick ole', 'ole klop', 'klop yakin', 'yakin piala', 'piala dunia', 'dunia genggam', 'genggam cuma', 'cuma tolol', 'tolol patrick', 'patrick ngerubah', 'ngerubah jadi', 'jadi ancur', 'ancur sesuai', 'sesuai ingin', 'ingin pssi', 'pssi goblok', 'goblok anjing']"
"['biang', 'masalah', 'timnas', 'lolos', 'dia', 'rusak', 'mimpi', 'rakyat', 'indonesia']","['biang masalah', 'masalah timnas', 'timnas lolos', 'lolos dia', 'dia rusak', 'rusak mimpi', 'mimpi rakyat', 'rakyat indonesia']"
"['bang', 'tidak', 'ajak', 'timnas', 'indonesia', 'ken', 'sekali', 'umur', 'hidup', 'ngerasain', 'masuk', 'piala', 'dunia']","['bang tidak', 'tidak ajak', 'ajak timnas', 'timnas indonesia', 'indonesia ken', 'ken sekali', 'sekali umur', 'umur hidup', 'hidup ngerasain', 'ngerasain masuk', 'masuk piala', 'piala dunia']"
"['kalah', 'arab', 'saudi', 'juang', 'timnas', 'indonesia', 'habis', 'round']","['kalah arab', 'arab saudi', 'saudi juang', 'juang timnas', 'timnas indonesia', 'indonesia habis', 'habis round']"
"['update', 'ranking', 'fifa', 'timnas', 'indonesia', 'hari', 'garuda', 'tahan', 'malaysia', 'dekat']","['update ranking', 'ranking fifa', 'fifa timnas', 'timnas indonesia', 'indonesia hari', 'hari garuda', 'garuda tahan', 'tahan malaysia', 'malaysia dekat']"
"['update', 'ranking', 'fifa', 'timnas', 'indonesia', 'hari', 'garuda', 'tahan', 'malaysia', 'dekat']","['update ranking', 'ranking fifa', 'fifa timnas', 'timnas indonesia', 'indonesia hari', 'hari garuda', 'garuda tahan', 'tahan malaysia', 'malaysia dekat']"
"['tidak', 'barca', 'tidak', 'timnas', 'indonesia', 'demen', 'banget', 'kalah']","['tidak barca', 'barca tidak', 'tidak timnas', 'timnas indonesia', 'indonesia demen', 'demen banget', 'banget kalah']"
"['mun', 'maena', 'siga', 'kitu', 'meureun', 'timnas', 'inggris', 'bingung', 'ieu', 'saha', 'maksakeun', 'indonesia', 'asup', 'piala', 'dunia']","['mun maena', 'maena siga', 'siga kitu', 'kitu meureun', 'meureun timnas', 'timnas inggris', 'inggris bingung', 'bingung ieu', 'ieu saha', 'saha maksakeun', 'maksakeun indonesia', 'indonesia asup', 'asup piala', 'piala dunia']"
"['indonesia', 'wajib', 'menang', 'lawan', 'iraq', 'indonesia', 'imbang', 'kalah', 'patrick', 'kluivert', 'wajib', 'out', 'pak', 'mundur', 'tri', 'pemuda', 'olahraga', 'serta', 'ketua', 'pssi', 'ngurus', 'satu', 'cabor', 'becus', 'bagaimana', 'urus', 'banyak', 'cabor', 'nyatimnasday', 'viral']","['indonesia wajib', 'wajib menang', 'menang lawan', 'lawan iraq', 'iraq indonesia', 'indonesia imbang', 'imbang kalah', 'kalah patrick', 'patrick kluivert', 'kluivert wajib', 'wajib out', 'out pak', 'pak mundur', 'mundur tri', 'tri pemuda', 'pemuda olahraga', 'olahraga serta', 'serta ketua', 'ketua pssi', 'pssi ngurus', 'ngurus satu', 'satu cabor', 'cabor becus', 'becus bagaimana', 'bagaimana urus', 'urus banyak', 'banyak cabor', 'cabor nyatimnasday', 'nyatimnasday viral']"
"['pecat', 'ketua', 'pssi', 'indonesia', 'kalah', 'malam']","['pecat ketua', 'ketua pssi', 'pssi indonesia', 'indonesia kalah', 'kalah malam']"
"['harap', 'timnas', 'indonesia', 'lolos', 'piala', 'dunia', 'pupus', 'usai', 'kalah', 'tipis', 'lawan', 'arab', 'saudi', 'skema', 'garuda', 'muda', 'lolos']","['harap timnas', 'timnas indonesia', 'indonesia lolos', 'lolos piala', 'piala dunia', 'dunia pupus', 'pupus usai', 'usai kalah', 'kalah tipis', 'tipis lawan', 'lawan arab', 'arab saudi', 'saudi skema', 'skema garuda', 'garuda muda', 'muda lolos']"
"['aku', 'doa', 'timnas', 'indonesia', 'masuk', 'piala', 'dunia', 'moga', 'irak', 'menang', 'lawan', 'arab', 'saudi', 'timnas', 'indonesia', 'menang', 'irak', 'jadi', 'biar', 'jumpa', 'arab', 'saudi', 'indonesia', 'tentu', 'akhir', 'fairplay']","['aku doa', 'doa timnas', 'timnas indonesia', 'indonesia masuk', 'masuk piala', 'piala dunia', 'dunia moga', 'moga irak', 'irak menang', 'menang lawan', 'lawan arab', 'arab saudi', 'saudi timnas', 'timnas indonesia', 'indonesia menang', 'menang irak', 'irak jadi', 'jadi biar', 'biar jumpa', 'jumpa arab', 'arab saudi', 'saudi indonesia', 'indonesia tentu', 'tentu akhir', 'akhir fairplay']"
"['bacain', 'komentar', 'netijen', 'match', 'pagi', 'puas', 'banget', 'banget', 'banget', 'wkwkkwk', 'mampus', 'dah', 'sudah', 'putusin', 'mimpi', 'main', 'bagi', 'masyarakat', 'indonesia', 'fuck', 'you', 'pssi']","['bacain komentar', 'komentar netijen', 'netijen match', 'match pagi', 'pagi puas', 'puas banget', 'banget banget', 'banget banget', 'banget wkwkkwk', 'wkwkkwk mampus', 'mampus dah', 'dah sudah', 'sudah putusin', 'putusin mimpi', 'mimpi main', 'main bagi', 'bagi masyarakat', 'masyarakat indonesia', 'indonesia fuck', 'fuck you', 'you pssi']"
"['jurnalis', 'irak', 'timnas', 'indonesia', 'tim', 'lemah', 'arab', 'saudi', 'menang', 'tipis', 'bagaimana', 'hadap', 'irak', 'punya', 'banyak', 'bintang', 'saleh', 'abu', 'alshamat', 'timnas', 'indonesia', 'tim', 'kuat', 'kalah', 'irak', 'saudi', 'arab', 'indonesia']","['jurnalis irak', 'irak timnas', 'timnas indonesia', 'indonesia tim', 'tim lemah', 'lemah arab', 'arab saudi', 'saudi menang', 'menang tipis', 'tipis bagaimana', 'bagaimana hadap', 'hadap irak', 'irak punya', 'punya banyak', 'banyak bintang', 'bintang saleh', 'saleh abu', 'abu alshamat', 'alshamat timnas', 'timnas indonesia', 'indonesia tim', 'tim kuat', 'kuat kalah', 'kalah irak', 'irak saudi', 'saudi arab', 'arab indonesia']"
"['mau', 'yapping', 'soal', 'timnas', 'indonesia', 'gas']","['mau yapping', 'yapping soal', 'soal timnas', 'timnas indonesia', 'indonesia gas']"
"['feeling', 'saya', 'jauh', 'tanding', 'semalem', 'laksana', 'indonesia', 'memang', 'kalah', 'arab', 'finish', 'peringkat', 'oknum', 'butuh', 'lebih', 'banyak', 'cuan', 'tanding', 'timnas', 'meski', 'akhir', 'indonesia', 'kalah', 'wakil', 'benua']","['feeling saya', 'saya jauh', 'jauh tanding', 'tanding semalem', 'semalem laksana', 'laksana indonesia', 'indonesia memang', 'memang kalah', 'kalah arab', 'arab finish', 'finish peringkat', 'peringkat oknum', 'oknum butuh', 'butuh lebih', 'lebih banyak', 'banyak cuan', 'cuan tanding', 'tanding timnas', 'timnas meski', 'meski akhir', 'akhir indonesia', 'indonesia kalah', 'kalah wakil', 'wakil benua']"
"['apa', 'indonesia', 'lolos', 'langsung', 'piala', 'dunia']","['apa indonesia', 'indonesia lolos', 'lolos langsung', 'langsung piala', 'piala dunia']"
"['comeback', 'ole', 'romeny', 'cedera', 'penalti', 'krusial', 'kini', 'target', 'irak', 'simak', 'kisah', 'lengkap', 'sini', 'garudamendunia', 'timnasindonesia', 'oleromeny']","['comeback ole', 'ole romeny', 'romeny cedera', 'cedera penalti', 'penalti krusial', 'krusial kini', 'kini target', 'target irak', 'irak simak', 'simak kisah', 'kisah lengkap', 'lengkap sini', 'sini garudamendunia', 'garudamendunia timnasindonesia', 'timnasindonesia oleromeny']"
"['garuda', 'kalah', 'tipis', 'tumbang', 'timnas', 'indonesia', 'tel', 'kalah', 'arab', 'saudi', 'king', 'abdullah', 'sports', 'city', 'alarabiya', 'sempat', 'unggul', 'lewat', 'penalti', 'kevin', 'diks', 'skuad', 'garuda', 'hilang', 'kendali', 'momen', 'krusial', 'hingga', 'gol', 'cepat', 'lawan']","['garuda kalah', 'kalah tipis', 'tipis tumbang', 'tumbang timnas', 'timnas indonesia', 'indonesia tel', 'tel kalah', 'kalah arab', 'arab saudi', 'saudi king', 'king abdullah', 'abdullah sports', 'sports city', 'city alarabiya', 'alarabiya sempat', 'sempat unggul', 'unggul lewat', 'lewat penalti', 'penalti kevin', 'kevin diks', 'diks skuad', 'skuad garuda', 'garuda hilang', 'hilang kendali', 'kendali momen', 'momen krusial', 'krusial hingga', 'hingga gol', 'gol cepat', 'cepat lawan']"
"['semua', 'salah', 'sty', 'beri', 'harap', 'besar', 'untuk', 'rakyat', 'indonesia', 'lolos', 'pildun', 'indonesia', 'main', 'bagus', 'squad', 'tidak', 'lengkap', 'sekarang', 'jadi', 'orang', 'lovable', 'rasa', 'saing', 'ngomongngomong', 'masyarakat', 'bangga', 'timnas']","['semua salah', 'salah sty', 'sty beri', 'beri harap', 'harap besar', 'besar untuk', 'untuk rakyat', 'rakyat indonesia', 'indonesia lolos', 'lolos pildun', 'pildun indonesia', 'indonesia main', 'main bagus', 'bagus squad', 'squad tidak', 'tidak lengkap', 'lengkap sekarang', 'sekarang jadi', 'jadi orang', 'orang lovable', 'lovable rasa', 'rasa saing', 'saing ngomongngomong', 'ngomongngomong masyarakat', 'masyarakat bangga', 'bangga timnas']"
"['kluivert', 'tuding', 'biang', 'kalah', 'timnas', 'indonesia', 'arab', 'saudi']","['kluivert tuding', 'tuding biang', 'biang kalah', 'kalah timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi']"
"['kalah', 'dapat', 'timnas', 'indonesia', 'laga', 'lawan', 'arab', 'saudi', 'sulit', 'peluang', 'laju', 'piala', 'dunia', 'netizen', 'minta', 'timnas', 'lebih', 'fokus', 'lawan', 'irak']","['kalah dapat', 'dapat timnas', 'timnas indonesia', 'indonesia laga', 'laga lawan', 'lawan arab', 'arab saudi', 'saudi sulit', 'sulit peluang', 'peluang laju', 'laju piala', 'piala dunia', 'dunia netizen', 'netizen minta', 'minta timnas', 'timnas lebih', 'lebih fokus', 'fokus lawan', 'lawan irak']"
"['kalah', 'dapat', 'timnas', 'indonesia', 'laga', 'lawan', 'arab', 'saudi', 'sulit', 'peluang', 'laju', 'piala', 'dunia', 'netizen', 'minta', 'timnas', 'lebih', 'fokus', 'lawan', 'irak']","['kalah dapat', 'dapat timnas', 'timnas indonesia', 'indonesia laga', 'laga lawan', 'lawan arab', 'arab saudi', 'saudi sulit', 'sulit peluang', 'peluang laju', 'laju piala', 'piala dunia', 'dunia netizen', 'netizen minta', 'minta timnas', 'timnas lebih', 'lebih fokus', 'fokus lawan', 'lawan irak']"
"['latih', 'punya', 'kapasitas', 'mumpuni', 'situ', 'nasib', 'timnas', 'indonesia']","['latih punya', 'punya kapasitas', 'kapasitas mumpuni', 'mumpuni situ', 'situ nasib', 'nasib timnas', 'timnas indonesia']"
"['kadang', 'platih', 'kurang', 'jeli', 'pasang', 'stragi', 'ferdinan', 'tidk', 'coret', 'alas', 'saudi', 'indonesia', 'gbk', 'indonesia', 'menang', 'gol', 'dri', 'gol', 'ferdinan', 'ferdinan', 'main', 'kemarin', 'saat', 'saudi', 'aku', 'yakin', 'ketemu', 'ferfinan', 'akn', 'nerusak', 'mental', 'main', 'saudi', 'lapang']","['kadang platih', 'platih kurang', 'kurang jeli', 'jeli pasang', 'pasang stragi', 'stragi ferdinan', 'ferdinan tidk', 'tidk coret', 'coret alas', 'alas saudi', 'saudi indonesia', 'indonesia gbk', 'gbk indonesia', 'indonesia menang', 'menang gol', 'gol dri', 'dri gol', 'gol ferdinan', 'ferdinan ferdinan', 'ferdinan main', 'main kemarin', 'kemarin saat', 'saat saudi', 'saudi aku', 'aku yakin', 'yakin ketemu', 'ketemu ferfinan', 'ferfinan akn', 'akn nerusak', 'nerusak mental', 'mental main', 'main saudi', 'saudi lapang']"
"['sayang', 'latih', 'timnas', 'indonesia', 'kok']","['sayang latih', 'latih timnas', 'timnas indonesia', 'indonesia kok']"
"['haye', 'mungkin', 'sadar', 'performa', 'sudah', 'mulai', 'turun', 'pilih', 'sudah', 'timbang', 'kompetitif', 'eropa', 'indonesia', 'kalo', 'target', 'pssi', 'dapetin', 'piala', 'aff']","['haye mungkin', 'mungkin sadar', 'sadar performa', 'performa sudah', 'sudah mulai', 'mulai turun', 'turun pilih', 'pilih sudah', 'sudah timbang', 'timbang kompetitif', 'kompetitif eropa', 'eropa indonesia', 'indonesia kalo', 'kalo target', 'target pssi', 'pssi dapetin', 'dapetin piala', 'piala aff']"
"['ketua', 'pssi', 'silih', 'ganti', 'latih', 'timnas', 'silih', 'ganti', 'selalu', 'tidak', 'ubah', 'timnas', 'indonesia', 'selalu', 'andal', 'hasil', 'tanding', 'orang']","['ketua pssi', 'pssi silih', 'silih ganti', 'ganti latih', 'latih timnas', 'timnas silih', 'silih ganti', 'ganti selalu', 'selalu tidak', 'tidak ubah', 'ubah timnas', 'timnas indonesia', 'indonesia selalu', 'selalu andal', 'andal hasil', 'hasil tanding', 'tanding orang']"
"['kluivert', 'emang', 'pundit', 'amat', 'sepak', 'bola', 'handal', 'paham', 'kurang', 'timnas', 'indonesia', 'iya', 'lebih', 'cocok', 'jadi', 'komentator', 'latih']","['kluivert emang', 'emang pundit', 'pundit amat', 'amat sepak', 'sepak bola', 'bola handal', 'handal paham', 'paham kurang', 'kurang timnas', 'timnas indonesia', 'indonesia iya', 'iya lebih', 'lebih cocok', 'cocok jadi', 'jadi komentator', 'komentator latih']"
"['menpora', 'pecat', 'tum', 'pssi', 'buntut', 'kalah', 'timnas', 'indonesia', 'lawan', 'timnas', 'arab', 'saudi']","['menpora pecat', 'pecat tum', 'tum pssi', 'pssi buntut', 'buntut kalah', 'kalah timnas', 'timnas indonesia', 'indonesia lawan', 'lawan timnas', 'timnas arab', 'arab saudi']"
"['posthink', 'runner', 'biar', 'juang', 'next', 'round', 'jgn', 'mau', 'enak', 'langsung', 'lolos', 'hrs', 'darah', 'cape', 'dulu', 'yaa', 'semangat', 'timnas', 'aku', 'doa', 'sukses', 'mau', 'kalian', 'pake', 'turun', 'bawa', 'nama', 'indonesia', 'bismillah']","['posthink runner', 'runner biar', 'biar juang', 'juang next', 'next round', 'round jgn', 'jgn mau', 'mau enak', 'enak langsung', 'langsung lolos', 'lolos hrs', 'hrs darah', 'darah cape', 'cape dulu', 'dulu yaa', 'yaa semangat', 'semangat timnas', 'timnas aku', 'aku doa', 'doa sukses', 'sukses mau', 'mau kalian', 'kalian pake', 'pake turun', 'turun bawa', 'bawa nama', 'nama indonesia', 'indonesia bismillah']"
"['siapa', 'latih', 'apa', 'hasil', 'tetap', 'dukung', 'timnas', 'indonesia']","['siapa latih', 'latih apa', 'apa hasil', 'hasil tetap', 'tetap dukung', 'dukung timnas', 'timnas indonesia']"
"['kevin', 'diks', 'cetak', 'gol', 'pertama', 'sama', 'timnas', 'indonesia']","['kevin diks', 'diks cetak', 'cetak gol', 'gol pertama', 'pertama sama', 'sama timnas', 'timnas indonesia']"
"['milih', 'patrick', 'kluivert', 'banding', 'shin', 'tae', 'yong', 'marc', 'klok', 'banding', 'thom', 'haye', 'yakob', 'sayur', 'banding', 'sandy', 'walsh', 'punya', 'urus', 'pssi', 'yaelah', 'gin', 'banget', 'jadi', 'fans', 'timnas', 'indonesia']","['milih patrick', 'patrick kluivert', 'kluivert banding', 'banding shin', 'shin tae', 'tae yong', 'yong marc', 'marc klok', 'klok banding', 'banding thom', 'thom haye', 'haye yakob', 'yakob sayur', 'sayur banding', 'banding sandy', 'sandy walsh', 'walsh punya', 'punya urus', 'urus pssi', 'pssi yaelah', 'yaelah gin', 'gin banget', 'banget jadi', 'jadi fans', 'fans timnas', 'timnas indonesia']"
"['selamat', 'hari', 'kamis', 'gusy', 'tadi', 'malam', 'nungguin', 'main', 'timnas', 'indonesia', 'arab', 'latih', 'patrick', 'pssi', 'nilai', 'gagal', 'indonesia', 'kecewa', 'hasil', 'oleh', 'fakta', 'tarik', 'dunia', 'jangan', 'lewat', 'guys', 'hari']","['selamat hari', 'hari kamis', 'kamis gusy', 'gusy tadi', 'tadi malam', 'malam nungguin', 'nungguin main', 'main timnas', 'timnas indonesia', 'indonesia arab', 'arab latih', 'latih patrick', 'patrick pssi', 'pssi nilai', 'nilai gagal', 'gagal indonesia', 'indonesia kecewa', 'kecewa hasil', 'hasil oleh', 'oleh fakta', 'fakta tarik', 'tarik dunia', 'dunia jangan', 'jangan lewat', 'lewat guys', 'guys hari']"
"['bayangkeun', 'orang', 'indonesia', 'lebih', 'neng', 'konflik', 'horizontal', 'banding', 'nyalahin', 'federasi', 'latih', 'masa', 'iya', 'timnas', 'kalah', 'persib', 'suruh', 'degradasi']","['bayangkeun orang', 'orang indonesia', 'indonesia lebih', 'lebih neng', 'neng konflik', 'konflik horizontal', 'horizontal banding', 'banding nyalahin', 'nyalahin federasi', 'federasi latih', 'latih masa', 'masa iya', 'iya timnas', 'timnas kalah', 'kalah persib', 'persib suruh', 'suruh degradasi']"
"['timnas', 'indonesia', 'aku', 'unggul', 'arab', 'saudi', 'skor', 'tanding', 'grup', 'putar', 'empat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'timnasindonesia', 'arabsaudi', 'pialadunia']","['timnas indonesia', 'indonesia aku', 'aku unggul', 'unggul arab', 'arab saudi', 'saudi skor', 'skor tanding', 'tanding grup', 'grup putar', 'putar empat', 'empat kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia', 'asia timnasindonesia', 'timnasindonesia arabsaudi', 'arabsaudi pialadunia']"
"['next', 'match', 'kapten', 'persib', 'wajib', 'starting', 'main', 'full', 'menit', 'besar', 'sekali', 'dampak', 'sangat', 'asa', 'jadi', 'tulang', 'punggung', 'timnas', 'gelandang', 'baik', 'indonesia', 'menyalaa', 'kapten', 'persib']","['next match', 'match kapten', 'kapten persib', 'persib wajib', 'wajib starting', 'starting main', 'main full', 'full menit', 'menit besar', 'besar sekali', 'sekali dampak', 'dampak sangat', 'sangat asa', 'asa jadi', 'jadi tulang', 'tulang punggung', 'punggung timnas', 'timnas gelandang', 'gelandang baik', 'baik indonesia', 'indonesia menyalaa', 'menyalaa kapten', 'kapten persib']"
"['tweet', 'tenang', 'moga', 'hasil', 'begadang', 'kalian', 'hari', 'kerja', 'malam', 'minggu', 'kalian', 'moga', 'buah', 'manis', 'timnas', 'indonesia', 'hasil', 'lolos', 'piala', 'dunia', 'meski', 'nanti', 'lewat', 'jalur', 'playoff', 'amiin']","['tweet tenang', 'tenang moga', 'moga hasil', 'hasil begadang', 'begadang kalian', 'kalian hari', 'hari kerja', 'kerja malam', 'malam minggu', 'minggu kalian', 'kalian moga', 'moga buah', 'buah manis', 'manis timnas', 'timnas indonesia', 'indonesia hasil', 'hasil lolos', 'lolos piala', 'piala dunia', 'dunia meski', 'meski nanti', 'nanti lewat', 'lewat jalur', 'jalur playoff', 'playoff amiin']"
"['timnas', 'indonesia', 'india', 'peluang', 'adrian', 'wibowo', 'cetak', 'gol', 'perdana']","['timnas indonesia', 'indonesia india', 'india peluang', 'peluang adrian', 'adrian wibowo', 'wibowo cetak', 'cetak gol', 'gol perdana']"
"['juta', 'rakat', 'indonesia', 'kecewa', 'berat', 'susun', 'main', 'hasil', 'akhir', 'main', 'timnas', 'bukan', 'waktu', 'bahas', 'suporter']","['juta rakat', 'rakat indonesia', 'indonesia kecewa', 'kecewa berat', 'berat susun', 'susun main', 'main hasil', 'hasil akhir', 'akhir main', 'main timnas', 'timnas bukan', 'bukan waktu', 'waktu bahas', 'bahas suporter']"
"['jennifer', 'coppen', 'orang', 'tua', 'justin', 'hubner', 'dukung', 'timnas', 'indonesia', 'arab', 'saudi', 'alami', 'sulit', 'masuk', 'stadion']","['jennifer coppen', 'coppen orang', 'orang tua', 'tua justin', 'justin hubner', 'hubner dukung', 'dukung timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi alami', 'alami sulit', 'sulit masuk', 'masuk stadion']"
"['cdm', 'kontingen', 'indonesia', 'sea', 'games', 'bayu', 'priawan', 'djokosoetono', 'tinjau', 'langsung', 'pusat', 'latih', 'timnas', 'indonesia', 'lapang', 'senayan', 'jakarta', 'rabu', 'malam', 'diskorvery', 'timnasindonesia']","['cdm kontingen', 'kontingen indonesia', 'indonesia sea', 'sea games', 'games bayu', 'bayu priawan', 'priawan djokosoetono', 'djokosoetono tinjau', 'tinjau langsung', 'langsung pusat', 'pusat latih', 'latih timnas', 'timnas indonesia', 'indonesia lapang', 'lapang senayan', 'senayan jakarta', 'jakarta rabu', 'rabu malam', 'malam diskorvery', 'diskorvery timnasindonesia']"
